KRX코드,ISIN,종목명,운용사,총보수,시가총액,종가,NAV,상장일,자산분류,시장분류,운용방식,과세유형,기초지수명,투자지역,테마섹터,전략,기준일자
446690,KR7446690000,KODEX 아시아AI반도체exChina액티브,삼성자산운용,0.5,28542500000,57085,58055.99,2023-02-01,주식,해외,실물(액티브),배당소득세(보유기간과세),iSelect 아시아반도체 제조동맹 지수(시장가격),기타,반도체,일반,20260806
437070,KR7437070006,KODEX 아시아달러채권ESG플러스액티브,삼성자산운용,0.18,38627840000,61120,61274.83,2022-08-09,채권,해외,실물(액티브),배당소득세(보유기간과세),Bloomberg MSCI EM Asia Investment Grade Credit SRI Index(Total Return),신흥국,채권·금리,일반,20260806
275300,KR7275300002,KODEX 우량주,삼성자산운용,0.3,47141000000,27730,27584.11,2017-07-11,주식,국내,실물(패시브),비과세,MSCI Korea IMI Quality Capped,한국,광범위지수,일반,20260806
0098F0,KR70098F0000,KODEX 원자력SMR,삼성자산운용,0.45,263637500000,15065,15068.32,2025-09-16,주식,국내,실물(패시브),비과세,iSelect 원자력SMR 지수(Price Return),한국,에너지·원자력,일반,20260806
395150,KR7395150006,KODEX 웹툰&드라마,삼성자산운용,0.45,9817500000,1925,1925.92,2021-07-30,주식,국내,실물(패시브),비과세,FnGuide 웹툰&드라마 지수,한국,기타,일반,20260806
456250,KR7456250000,KODEX 유럽명품TOP10 STOXX,삼성자산운용,0.45,10884750000,9465,9514.53,2023-04-25,주식,해외,실물(패시브),배당소득세(보유기간과세),STOXX Europe Luxury 10 Index(Price Return),유럽,기타,일반,20260806
400570,KR7400570008,KODEX 유럽탄소배출권선물ICE(H),삼성자산운용,0.64,12325500000,11205,11178.54,2021-09-30,기타,해외,실물(패시브),배당소득세(보유기간과세),ICE EUA Carbon Futures Index(Excess Return),기타,기타,일반,20260806
144600,KR7144600004,KODEX 은선물(H),삼성자산운용,0.68,750430000000,10100,10129.0,2011-07-18,원자재,해외,실물(패시브),배당소득세(보유기간과세),S&P GSCI Silver Index(TR),글로벌,원자재·금,일반,20260806
091170,KR7091170001,KODEX 은행,삼성자산운용,0.3,283783500000,16170,16169.64,2006-06-27,주식,국내,실물(패시브),비과세,KRX 은행,한국,금융,일반,20260806
453820,KR7453820003,KODEX 인도Nifty50레버리지(합성),삼성자산운용,0.39,16542500000,12725,12787.95,2023-04-21,주식,해외,합성(패시브),배당소득세(보유기간과세),Nifty 50 Index,인도,광범위지수,일반,20260806
453810,KR7453810004,KODEX 인도Nifty50,삼성자산운용,0.19,367561250000,12355,12419.1,2023-04-21,주식,해외,실물(패시브),배당소득세(보유기간과세),Nifty 50 Index,인도,광범위지수,일반,20260806
0000H0,KR70000H0005,KODEX 인도Nifty미드캡100,삼성자산운용,0.45,12494750000,10865,10887.72,2025-04-08,주식,해외,실물(패시브),배당소득세(보유기간과세),Nifty Midcap 100 Index(PR),인도,광범위지수,일반,20260806
477730,KR7477730006,KODEX 인도타타그룹,삼성자산운용,0.45,23940000000,7980,8027.72,2024-05-08,주식,해외,실물(패시브),배당소득세(보유기간과세),Nifty India Corporate Group Index - Tata Group 25% Cap(PR),인도,채권·금리,일반,20260806
352540,KR7352540009,KODEX 일본부동산리츠(H),삼성자산운용,0.3,38522000000,11330,11418.58,2020-05-13,부동산,해외,실물(패시브),배당소득세(분리과세부동산ETF),Tokyo Stock Exchange REIT Index,기타,리츠·부동산,일반,20260806
091180,KR7091180000,KODEX 자동차,삼성자산운용,0.45,416456250000,29225,29390.02,2006-06-27,주식,국내,실물(패시브),비과세,KRX 자동차,한국,자동차,일반,20260806
385520,KR7385520002,KODEX 자율주행액티브,삼성자산운용,0.5,32905750000,15305,15414.78,2021-05-25,주식,국내,실물(액티브),배당소득세(보유기간과세),FnGuide K-미래차 지수,한국,기타,일반,20260806
363570,KR7363570003,KODEX 장기종합채권(AA-이상)액티브,삼성자산운용,0.045,236716140000,87060,86944.7,2020-09-25,채권,국내,실물(액티브),배당소득세(보유기간과세),"KAP 한국장기종합채권지수(AA-이상, 총수익)",한국,채권·금리,일반,20260806
433970,KR7433970001,KODEX TDF2030액티브 적격,삼성자산운용,0.2,93108250000,14215,14148.57,2022-06-30,혼합자산,국내&해외,실물(액티브),배당소득세(보유기간과세),Samsung Korea Target Date 2030 Index (Price Return),국내+해외,자산배분·TDF,일반,20260806
433980,KR7433980000,KODEX TDF2040액티브 적격,삼성자산운용,0.25,186590250000,16155,16124.37,2022-06-30,혼합자산,국내&해외,실물(액티브),배당소득세(보유기간과세),Samsung Korea Target Date 2040 Index (Price Return),국내+해외,자산배분·TDF,일반,20260806
434060,KR7434060000,KODEX TDF2050액티브 적격,삼성자산운용,0.3,629573750000,17225,17133.93,2022-06-30,혼합자산,국내&해외,실물(액티브),배당소득세(보유기간과세),Samsung Korea Target Date 2050 Index (Price Return),국내+해외,자산배분·TDF,일반,20260806
0082V0,KR70082V0008,KODEX TDF2060액티브 적격,삼성자산운용,0.3,184480000000,11530,11477.76,2025-07-22,혼합자산,국내&해외,실물(액티브),배당소득세(보유기간과세),Samsung Korea Target Date 2060 Index,국내+해외,자산배분·TDF,일반,20260806
0209D0,KR70209D0008,KODEX 전고체배터리ESS TOP2플러스,삼성자산운용,0.5,91875000000,7350,7343.52,2026-06-23,주식,국내,실물(패시브),비과세,Akros 한국 전고체 배터리 ESS TOP2 플러스 지수(Price Return),한국,2차전지,일반,20260806
0115D0,KR70115D0001,KODEX 조선TOP10,삼성자산운용,0.45,207110250000,8235,8249.94,2025-10-28,주식,국내,실물(패시브),비과세,KRX 조선 TOP10,한국,조선·기계,일반,20260806
273130,KR7273130005,KODEX 종합채권(AA-이상)액티브,삼성자산운용,0.045,3424926130000,110105,110126.28,2017-06-29,채권,국내,실물(액티브),배당소득세(보유기간과세),KAP 한국종합채권지수,한국,채권·금리,일반,20260806
0153K0,KR70153K0005,KODEX 주주환원고배당주,삼성자산운용,0.33,151290000000,12300,12327.53,2026-01-20,주식,국내,실물(패시브),비과세,Akros 주주환원 고배당 지수 (Price Return),한국,배당주,일반,20260806
102970,KR7102970001,KODEX 증권,삼성자산운용,0.45,691600000000,19000,19061.55,2008-05-29,주식,국내,실물(패시브),비과세,KRX 증권,한국,금융,일반,20260806
419430,KR7419430004,KODEX 차이나2차전지MSCI(합성),삼성자산운용,0.25,27720000000,9900,10200.87,2022-03-22,주식,해외,합성(패시브),배당소득세(보유기간과세),MSCI China all shares IMI Select Batteries Index(Price Return),중국,2차전지,일반,20260806
0162L0,KR70162L0003,KODEX 차이나AI반도체TOP10,삼성자산운용,0.55,83160000000,13860,13874.23,2026-02-26,주식,해외,실물(패시브),배당소득세(보유기간과세),Indxx China AI Semiconductor Top 10 Index (Price Return),중국,반도체,일반,20260806
428510,KR7428510002,KODEX 차이나AI테크액티브,삼성자산운용,0.5,53405000000,24275,24180.34,2022-05-17,주식,해외,실물(액티브),배당소득세(보유기간과세),Bloomberg China Media & Tech Index PR,중국,AI·테크,일반,20260806
283580,KR7283580009,KODEX 차이나CSI300,삼성자산운용,0.12,262570500000,15770,15867.77,2017-12-13,주식,해외,실물(패시브),배당소득세(해외주식투자전용ETF),CSI 300 Index,중국,광범위지수,일반,20260806
169950,KR7169950003,KODEX 차이나A50,삼성자산운용,0.12,20876000000,26095,26673.29,2013-01-21,주식,해외,실물(패시브),배당소득세(해외주식투자전용ETF),FTSE China A50 Index,중국,기타,일반,20260806
204450,KR7204450001,KODEX 차이나H레버리지(H),삼성자산운용,0.64,23684500000,2345,2427.58,2014-09-12,주식,해외,실물(패시브),배당소득세(보유기간과세),Hang Seng China H,중국,기타,일반,20260806
099140,KR7099140006,KODEX 차이나H,삼성자산운용,0.12,34379000000,22180,22364.29,2007-10-10,주식,해외,실물(패시브),배당소득세(해외주식투자전용ETF),Hang Seng China H,중국,기타,일반,20260806
415340,KR7415340009,KODEX 차이나과창판STAR50(합성),삼성자산운용,0.09,30718800000,14840,15020.16,2022-01-13,주식,해외,합성(패시브),배당소득세(보유기간과세),STAR 50 Index(Price Return),기타,기타,일반,20260806
256750,KR7256750001,KODEX 차이나심천ChiNext(합성),삼성자산운용,0.47,49708750000,16250,16414.35,2016-11-08,주식,해외,합성(패시브),배당소득세(보유기간과세),SZSE ChiNext Price Index,기타,기타,일반,20260806
0065G0,KR70065G0008,KODEX 차이나테크TOP10,삼성자산운용,0.45,26656000000,9520,9833.16,2025-06-17,주식,해외,실물(패시브),배당소득세(보유기간과세),Hang Seng China Tech Top 10 Select Index (HKD) (Price Return),중국,AI·테크,일반,20260806
372330,KR7372330001,KODEX 차이나항셍테크,삼성자산운용,0.12,122754000000,7485,7662.87,2020-12-16,주식,해외,실물(패시브),배당소득세(보유기간과세),Hang Seng TECH Index,중국,AI·테크,일반,20260806
0048K0,KR70048K0004,KODEX 차이나휴머노이드로봇,삼성자산운용,0.45,159409250000,9295,9409.98,2025-05-13,주식,해외,실물(패시브),배당소득세(보유기간과세),Solactive China Humanoid Robotics Index (CNH) (Price Return),중국,AI·테크,일반,20260806
279540,KR7279540009,KODEX 최소변동성,삼성자산운용,0.3,11958000000,19930,19880.87,2017-10-17,주식,국내,실물(패시브),비과세,KRX 최소변동성지수,한국,기타,일반,20260806
445150,KR7445150006,KODEX 친환경조선해운액티브,삼성자산운용,0.5,54340000000,28600,28813.27,2022-11-15,주식,국내,실물(액티브),배당소득세(보유기간과세),FnGuide K-친환경 선박 지수,한국,기타,일반,20260806
211900,KR7211900006,KODEX 코리아배당성장,삼성자산운용,0.15,92928000000,28160,28336.59,2014-12-17,주식,국내,실물(패시브),비과세,코스피 배당성장 50,한국,배당주,일반,20260806
237370,KR7237370002,KODEX 코리아배당성장채권혼합,삼성자산운용,0.19,163800000000,15750,15783.22,2016-01-27,혼합자산,국내,실물(패시브),배당소득세(보유기간과세),배당성장채권혼합지수,한국,채권·금리,혼합,20260806
495850,KR7495850000,KODEX 코리아밸류업,삼성자산운용,0.008,612660750000,30405,30336.73,2024-11-04,주식,국내,실물(패시브),비과세,코리아 밸류업 지수,한국,배당주,일반,20260806
0115E0,KR70115E0000,KODEX 코리아소버린AI,삼성자산운용,0.45,64844250000,13945,13919.27,2025-10-21,주식,국내,실물(패시브),비과세,KRX 코리아 소버린 AI 지수,한국,AI·테크,일반,20260806
373490,KR7373490002,KODEX 코리아혁신성장액티브,삼성자산운용,0.5,10649250000,23665,23865.71,2020-12-24,주식,국내,실물(액티브),배당소득세(보유기간과세),FnGuide K-이노베이션 지수,한국,기타,일반,20260806
229200,KR7229200001,KODEX 코스닥150,삼성자산운용,0.25,4663372000000,13580,13624.74,2015-10-01,주식,국내,실물(패시브),비과세,코스닥 150,한국,광범위지수,일반,20260806
233740,KR7233740000,KODEX 코스닥150레버리지,삼성자산운용,0.64,3611790000000,6615,6614.81,2015-12-17,주식,국내,실물(패시브),배당소득세(보유기간과세),코스닥 150,한국,광범위지수,일반,20260806
360150,KR7360150007,KODEX 코스닥150롱코스피200숏선물,삼성자산운용,0.64,13776000000,3360,3343.9,2020-08-21,주식,국내,실물(패시브),배당소득세(보유기간과세),코스닥150 롱 100% 코스피200 숏 100% 선물지수,한국,광범위지수,일반,20260806
251340,KR7251340006,KODEX 코스닥150선물인버스,삼성자산운용,0.64,125745000000,2525,2556.01,2016-08-10,주식,국내,실물(패시브),배당소득세(보유기간과세),F-코스닥150 지수,한국,광범위지수,일반,20260806
461450,KR7461450009,KODEX 코스닥글로벌,삼성자산운용,0.09,22312500000,14875,14820.71,2023-06-29,주식,국내,실물(패시브),비과세,코스닥 글로벌 지수,한국,광범위지수,일반,20260806
226490,KR7226490001,KODEX 코스피,삼성자산운용,0.15,1011786500000,64445,64672.27,2015-08-24,주식,국내,실물(패시브),비과세,코스피,한국,광범위지수,일반,20260806
359210,KR7359210002,KODEX 코스피TR,삼성자산운용,0.07,85319000000,32815,32655.08,2020-07-21,주식,국내,실물(패시브),배당소득세(보유기간과세),코스피 TR,한국,광범위지수,일반,20260806
337140,KR7337140008,KODEX 코스피대형주,삼성자산운용,0.15,73348000000,33340,33169.82,2019-11-14,주식,국내,실물(패시브),비과세,코스피 대형주,한국,광범위지수,일반,20260806
138920,KR7138920004,KODEX 콩선물(H),삼성자산운용,0.68,5830000000,11660,11646.28,2011-03-15,원자재,해외,실물(패시브),배당소득세(보유기간과세),S&P GSCI Soybeans Index(TR),글로벌,기타,일반,20260806
244660,KR7244660007,KODEX 퀄리티Plus,삼성자산운용,0.3,4707500000,9415,9483.21,2016-05-13,주식,국내,실물(패시브),비과세,FnGuide 퀄리티 Plus 지수,한국,기타,일반,20260806
375770,KR7375770005,KODEX 탄소효율그린뉴딜,삼성자산운용,0.09,40851000000,22695,22817.6,2021-02-05,주식,국내,실물(패시브),비과세,KRX/S&P 탄소효율 그린뉴딜지수,한국,기타,일반,20260806
459560,KR7459560009,KODEX 테슬라밸류체인FactSet,삼성자산운용,0.18,33337500000,22225,22196.18,2023-06-08,주식,해외,실물(패시브),배당소득세(보유기간과세),FactSet TSLA Value Chain Index(PR),기타,기타,일반,20260806
475080,KR7475080008,KODEX 테슬라커버드콜채권혼합액티브,삼성자산운용,0.39,284700000000,7800,7804.48,2024-01-23,혼합자산,국내&해외,실물(액티브),배당소득세(보유기간과세),KEDI 테슬라 인컴 프리미엄 밸런스드 지수(TR),미국,개별종목,일반,20260806
266410,KR7266410000,KODEX 필수소비재,삼성자산운용,0.45,13538000000,9670,9638.02,2017-03-28,주식,국내,실물(패시브),비과세,KRX 필수소비재,한국,에너지·원자력,일반,20260806
298770,KR7298770009,KODEX 한국대만IT프리미어,삼성자산운용,0.55,83721000000,76110,76705.98,2018-06-11,주식,국내&해외,실물(패시브),배당소득세(보유기간과세),한국 대만 IT 프리미어지수,대만,AI·테크,일반,20260806
476800,KR7476800008,KODEX 한국부동산리츠인프라,삼성자산운용,0.09,483001750000,4235,4230.37,2024-03-05,부동산,국내,실물(패시브),비과세(분리과세부동산ETF),KRX 부동산리츠인프라 지수,한국,리츠·부동산,일반,20260806
450190,KR7450190004,KODEX 한중반도체(합성),삼성자산운용,0.25,28476000000,47460,48661.88,2022-12-22,주식,국내&해외,합성(패시브),배당소득세(보유기간과세),KRX CSI 한·중 반도체지수,중국,반도체,일반,20260806
450180,KR7450180005,KODEX 한중전기차(합성),삼성자산운용,0.25,7189000000,11060,11308.06,2022-12-22,주식,국내&해외,합성(패시브),배당소득세(보유기간과세),KRX CSI 한·중 전기차지수,중국,자동차,일반,20260806
266420,KR7266420009,KODEX 헬스케어,삼성자산운용,0.09,70040000000,17510,17637.71,2017-03-28,주식,국내,실물(패시브),비과세,KRX 헬스케어,한국,바이오·헬스케어,일반,20260806
364690,KR7364690008,KODEX 혁신기술테마액티브,삼성자산운용,0.3,21495000000,35825,35826.8,2020-09-29,주식,국내,실물(액티브),배당소득세(보유기간과세),코스피,한국,광범위지수,일반,20260806
0204D0,KR70204D0003,KODEX 현대차로보틱스밸류체인TOP3플러스,삼성자산운용,0.5,206926000000,6590,6624.44,2026-06-09,주식,국내&해외,실물(패시브),배당소득세(보유기간과세),Akros 현대차로보틱스 밸류체인 TOP3 플러스 지수 (PR),국내+해외,개별종목,일반,20260806
069500,KR7069500007,KODEX 200,삼성자산운용,0.15,23009085000000,98900,98738.44,2002-10-14,주식,국내,실물(패시브),비과세,코스피 200,한국,광범위지수,일반,20260806
321410,KR7321410003,KODEX 멀티에셋하이인컴(H),삼성자산운용,0.25,5320000000,10640,10701.04,2019-06-05,혼합자산,해외,실물(패시브),배당소득세(보유기간과세),Morningstar Multi-Asset High Income 10% Capped Index,기타,배당주,혼합,20260806
219480,KR7219480001,KODEX 미국S&P500선물(H),삼성자산운용,0.05,155217000000,33380,33314.52,2015-05-29,주식,해외,실물(패시브),배당소득세(보유기간과세),S&P 500 Futures Total Return Index,미국,광범위지수,일반,20260806
468370,KR7468370002,KODEX iShares미국인플레이션국채액티브,삼성자산운용,0.1,18945800000,11015,11022.11,2023-10-19,채권,해외,실물(액티브),배당소득세(보유기간과세),ICE U.S. Treasury Inflation Linked Bond Index(Total Return),미국,채권·금리,일반,20260806
468630,KR7468630009,KODEX iShares미국투자등급회사채액티브,삼성자산운용,0.1,33862500000,11250,11255.29,2023-10-19,채권,해외,실물(액티브),배당소득세(보유기간과세),iBoxx USD Liquid Investment Grade Index(Total Return),기타,기타,일반,20260806
176950,KR7176950004,KODEX 국채선물10년인버스,삼성자산운용,0.07,15411630000,59735,59746.49,2013-05-31,채권,국내,실물(패시브),배당소득세(보유기간과세),10년국채선물지수,한국,채권·금리,일반,20260806
152380,KR7152380002,KODEX 국채선물10년,삼성자산운용,0.07,20819460000,65470,65450.4,2012-01-20,채권,국내,실물(패시브),배당소득세(보유기간과세),10년국채선물지수,한국,채권·금리,일반,20260806
117700,KR7117700005,KODEX 건설,삼성자산운용,0.45,182298000000,6605,6638.04,2009-10-30,주식,국내,실물(패시브),비과세,KRX 건설,한국,조선·기계,일반,20260806
214980,KR7214980005,KODEX 단기채권PLUS,삼성자산운용,0.15,1856817600000,114675,114701.39,2015-03-03,채권,국내,실물(패시브),배당소득세(보유기간과세),KRW Cash PLUS 지수(총수익),한국,기타,일반,20260806
153130,KR7153130000,KODEX 단기채권,삼성자산운용,0.15,829458710000,113345,113336.83,2012-02-22,채권,국내,실물(패시브),배당소득세(보유기간과세),KRW Cash 지수(총수익),한국,기타,일반,20260806
122630,KR7122630007,KODEX 레버리지,삼성자산운용,0.64,5296890000000,92200,91639.08,2010-02-22,주식,국내,실물(패시브),배당소득세(보유기간과세),코스피 200,한국,광범위지수,일반,20260806
185680,KR7185680006,KODEX 미국S&P바이오(합성),삼성자산운용,0.25,24612980000,46265,46580.9,2013-10-31,주식,해외,합성(패시브),배당소득세(보유기간과세),S&P Biotechnology Select Industry Index,기타,AI·테크,일반,20260806
140700,KR7140700006,KODEX 보험,삼성자산운용,0.45,47250000000,18900,18970.92,2011-04-26,주식,국내,실물(패시브),비과세,KRX 보험,한국,금융,일반,20260806
213610,KR7213610009,KODEX 삼성그룹밸류,삼성자산운용,0.09,240068500000,21245,21273.62,2015-01-08,주식,국내,실물(패시브),비과세,WISE 삼성그룹 밸류 인덱스,한국,광범위지수,일반,20260806
117460,KR7117460006,KODEX 에너지화학,삼성자산운용,0.45,27163500000,12935,12996.0,2009-10-12,주식,국내,실물(패시브),비과세,KRX 에너지화학,한국,에너지·원자력,일반,20260806
140710,KR7140710005,KODEX 운송,삼성자산운용,0.45,11007500000,6475,6494.91,2011-04-26,주식,국내,실물(패시브),비과세,KRX 운송,한국,기타,일반,20260806
114800,KR7114800006,KODEX 인버스,삼성자산운용,0.64,840992100000,1129,1137.57,2009-09-16,주식,국내,실물(패시브),배당소득세(보유기간과세),코스피 200 선물지수,한국,광범위지수,일반,20260806
117680,KR7117680009,KODEX 철강,삼성자산운용,0.45,25042500000,11925,11953.42,2009-10-30,주식,국내,실물(패시브),비과세,KRX 철강,한국,기타,일반,20260806
487130,KR7487130007,KoAct AI인프라액티브,삼성액티브자산운용,0.5,38773250000,25015,25068.54,2024-07-09,주식,국내,실물(액티브),배당소득세(보유기간과세),Solactive AI인프라 지수,한국,AI·테크,일반,20260806
0074K0,KR70074K0001,KoAct K수출핵심기업TOP30액티브,삼성액티브자산운용,0.5,122450000000,15800,15854.39,2025-07-08,주식,국내,실물(액티브),배당소득세(보유기간과세),KEDI K수출핵심기업TOP30 지수(PR),한국,기타,일반,20260806
0222D0,KR70222D0001,KoAct 고배당액티브,삼성액티브자산운용,0.5,11401500000,10365,10400.21,2026-07-28,주식,국내,실물(액티브),배당소득세(보유기간과세),코스피 200 고배당지수,한국,배당주,일반,20260806
0219B0,KR70219B0008,KoAct 광통신&위성네트워크액티브,삼성액티브자산운용,0.5,8536000000,10670,10636.57,2026-07-14,주식,국내,실물(액티브),배당소득세(보유기간과세),FnGuide 저궤도위성 & 광통신 인프라 지수,한국,기타,일반,20260806
471040,KR7471040006,KoAct 글로벌AI&로봇액티브,삼성액티브자산운용,0.5,263442000000,28635,29205.48,2023-11-21,주식,국내&해외,실물(액티브),배당소득세(보유기간과세),iSelect 글로벌AI&로봇PR지수,글로벌,AI·테크,일반,20260806
0174B0,KR70174B0001,KoAct 글로벌AI메모리반도체액티브,삼성액티브자산운용,0.5,106452500000,13475,13880.31,2026-04-14,주식,국내&해외,실물(액티브),배당소득세(보유기간과세),Solactive 글로벌AI메모리반도체 지수 (PR),글로벌,반도체,일반,20260806
0132D0,KR70132D0000,KoAct 글로벌K컬처밸류체인액티브,삼성액티브자산운용,0.5,5172750000,9405,9441.77,2025-11-25,주식,국내&해외,실물(액티브),배당소득세(보유기간과세),KEDI 글로벌 K컬처밸류체인 지수(PR),글로벌,광범위지수,일반,20260806
0020H0,KR70020H0001,KoAct 글로벌양자컴퓨팅액티브,삼성액티브자산운용,0.5,48848000000,22720,22699.2,2025-03-11,주식,국내&해외,실물(액티브),배당소득세(보유기간과세),FactSet 글로벌양자컴퓨팅 PR 지수,글로벌,AI·테크,일반,20260806
475070,KR7475070009,KoAct 글로벌친환경전력인프라액티브,삼성액티브자산운용,0.5,37842000000,31535,31593.97,2024-01-18,주식,국내&해외,실물(액티브),배당소득세(보유기간과세),Solactive 글로벌친환경전력인프라 PR지수,글로벌,에너지·원자력,일반,20260806
0015B0,KR70015B0004,KoAct 미국나스닥성장기업액티브,삼성액티브자산운용,0.5,623052000000,19230,19546.44,2025-02-25,주식,해외,실물(액티브),배당소득세(보유기간과세),나스닥 종합주가지수,미국,기타,일반,20260806
0104H0,KR70104H0000,KoAct 미국나스닥채권혼합50액티브,삼성액티브자산운용,0.25,149687500000,11975,12074.09,2025-09-30,혼합자산,국내&해외,실물(액티브),배당소득세(보유기간과세),FnGuide 미국나스닥 금융채권혼합 지수,미국,금융,혼합,20260806
0186L0,KR70186L0005,KoAct 미국로봇피지컬AI액티브,삼성액티브자산운용,0.5,22597500000,9825,9929.81,2026-04-28,주식,해외,실물(액티브),배당소득세(보유기간과세),iSelect 미국로봇피지컬AI지수,미국,AI·테크,일반,20260806
0113G0,KR70113G0000,KoAct 미국바이오헬스케어액티브,삼성액티브자산운용,0.5,9846000000,10940,10990.94,2025-11-11,주식,해외,실물(액티브),배당소득세(보유기간과세),Solactive 미국바이오헬스케어지수 PR,미국,바이오·헬스케어,일반,20260806
497780,KR7497780007,KoAct 미국천연가스인프라액티브,삼성액티브자산운용,0.5,20130500000,10595,10638.33,2024-12-10,주식,해외,실물(액티브),배당소득세(보유기간과세),Solactive 미국천연가스인프라 PR 지수,미국,에너지·원자력,일반,20260806
490330,KR7490330008,KoAct 미국치매&뇌질환치료제액티브,삼성액티브자산운용,0.5,5237750000,14965,15003.14,2024-09-03,주식,해외,실물(액티브),배당소득세(보유기간과세),Solactive 미국뇌질환치료제 PR 지수,미국,기타,일반,20260806
462900,KR7462900002,KoAct 바이오헬스케어액티브,삼성액티브자산운용,0.5,387081500000,14690,14716.96,2023-08-03,주식,국내,실물(액티브),배당소득세(보유기간과세),iSelect 바이오헬스케어 PR 지수,한국,바이오·헬스케어,일반,20260806
482030,KR7482030004,KoAct 반도체&2차전지핵심소재액티브,삼성액티브자산운용,0.5,8982750000,8555,8523.45,2024-05-14,주식,국내,실물(액티브),배당소득세(보유기간과세),iSelect 반도체&2차전지핵심소재 지수,한국,반도체,일반,20260806
476850,KR7476850003,KoAct 배당성장액티브,삼성액티브자산운용,0.5,94752000000,20160,20194.34,2024-02-27,주식,국내,실물(액티브),배당소득세(보유기간과세),코스피,한국,광범위지수,일반,20260806
0051A0,KR70051A0000,KoAct 브로드컴밸류체인액티브,삼성액티브자산운용,0.5,16298750000,25075,25269.72,2025-05-20,주식,해외,실물(액티브),배당소득세(보유기간과세),FactSet 브로드컴밸류체인 지수,기타,광범위지수,일반,20260806
0150K0,KR70150K0008,KoAct 수소전력ESS인프라액티브,삼성액티브자산운용,0.5,28329000000,9940,9937.29,2026-01-13,주식,국내,실물(액티브),배당소득세(보유기간과세),FnGuide 수소전력ESS인프라 지수(PR),한국,에너지·원자력,일반,20260806
0154H0,KR70154H0009,KoAct 차이나바이오헬스케어액티브,삼성액티브자산운용,0.5,5016000000,8360,8433.77,2026-01-27,주식,해외,실물(액티브),배당소득세(보유기간과세),Solactive 차이나바이오헬스케어지수 PR,기타,바이오·헬스케어,일반,20260806
495230,KR7495230005,KoAct 코리아밸류업액티브,삼성액티브자산운용,0.5,236570000000,28850,28787.88,2024-11-04,주식,국내,실물(액티브),배당소득세(보유기간과세),코리아 밸류업 지수,한국,배당주,일반,20260806
0163Y0,KR70163Y0007,KoAct 코스닥액티브,삼성액티브자산운용,0.5,437325000000,8500,8496.29,2026-03-10,주식,국내,실물(액티브),배당소득세(보유기간과세),코스닥,한국,광범위지수,일반,20260806
0193G0,KR70193G0003,KoAct 코스피액티브,삼성액티브자산운용,0.5,93120000000,7760,7737.36,2026-05-19,주식,국내,실물(액티브),배당소득세(보유기간과세),코스피,한국,광범위지수,일반,20260806
0093D0,KR70093D0007,KoAct 팔란티어밸류체인액티브,삼성액티브자산운용,0.5,24822000000,17730,18013.77,2025-08-26,주식,국내&해외,실물(액티브),배당소득세(보유기간과세),KEDI 팔란티어밸류체인지수(PR),미국,개별종목,일반,20260806
411540,KR7411540008,SOL 200 Top10,신한자산운용,0.15,23359000000,16685,16540.32,2021-12-09,주식,국내,실물(패시브),비과세,코스피 200 Top 10 지수,한국,광범위지수,일반,20260806
295040,KR7295040000,SOL 200TR,신한자산운용,0.05,902259000000,37130,37022.09,2018-04-23,주식,국내,실물(패시브),배당소득세(보유기간과세),코스피 200 TR,한국,광범위지수,일반,20260806
0167B0,KR70167B0000,SOL 200타겟위클리커버드콜,신한자산운용,0.3,642121500000,10865,10886.74,2026-03-17,주식,국내,실물(패시브),배당소득세(보유기간과세),코스피 200 타겟 15% 위클리 커버드콜 지수,한국,광범위지수,커버드콜,20260806
488980,KR7488980004,SOL 26-12 회사채(AA-이상)액티브,신한자산운용,0.05,230656680000,52020,52003.05,2024-10-08,채권,국내,실물(액티브),배당소득세(보유기간과세),"KAP 26-12 크레딧 채권지수(AA-이상, 총수익)",한국,채권·금리,일반,20260806
0092C0,KR70092C0009,SOL 27-12 회사채(AA-이상)액티브,신한자산운용,0.05,225553860000,50190,50164.24,2025-08-19,채권,국내,실물(액티브),배당소득세(보유기간과세),"KAP 27-12 크레딧 채권지수(AA-이상, 총수익)",한국,채권·금리,일반,20260806
455860,KR7455860007,SOL 2차전지소부장Fn,신한자산운용,0.45,99002000000,4195,4179.51,2023-04-25,주식,국내,실물(패시브),비과세,FnGuide 2차전지 소부장 지수(PR),한국,2차전지,일반,20260806
0167A0,KR70167A0001,SOL AI반도체TOP2플러스,신한자산운용,0.45,4960124000000,15385,15388.45,2026-03-17,주식,국내,실물(패시브),비과세,FnGuide AI반도체 TOP2 플러스 지수(PR),한국,반도체,일반,20260806
455850,KR7455850008,SOL AI반도체소부장,신한자산운용,0.45,874037250000,20885,20872.93,2023-04-25,주식,국내,실물(패시브),비과세,FnGuide AI 반도체 소부장 지수,한국,반도체,일반,20260806
497880,KR7497880005,SOL CD금리&머니마켓액티브,신한자산운용,0.05,259162320000,50070,50054.08,2024-11-26,채권,국내,실물(액티브),배당소득세(보유기간과세),KAP CD&단기자금시장지수(PR),한국,채권·금리,일반,20260806
363510,KR7363510009,SOL KIS단기통안채,신한자산운용,0.07,12432555000,112005,111962.89,2020-09-09,채권,국내,실물(패시브),배당소득세(보유기간과세),KIS 단기통안채 Index(총수익),한국,채권·금리,일반,20260806
292500,KR7292500006,SOL KRX300,신한자산운용,0.05,22345000000,44690,44694.31,2018-03-26,주식,국내,실물(패시브),비과세,KRX 300,한국,광범위지수,일반,20260806
