ISIN,종목코드,구성종목코드,구성종목명,현재가,구성금액,평가금액,비중
KR7417450004,417450,298040,효성중공업,2954000,20678000,23426099,24.99
KR7417450004,417450,036460,한국가스공사,36600,4611600,4550852,5.57
KR7442320008,442320,034020,두산에너빌리티,82600,36591800,35873487,29.87
KR7442320008,442320,267260,HD현대일렉트릭,803000,17666000,17599700,14.42
KR7442320008,442320,010120,LS ELECTRIC,206500,15694000,16424500,12.81
KR7442320008,442320,298040,효성중공업,2954000,14770000,15809080,12.06
KR7442320008,442320,000720,현대건설,115800,8337600,8256894,6.81
KR7442320008,442320,083650,비에이치아이,61300,5149200,4746000,4.2
KR7442320008,442320,047040,대우건설,18010,4484490,4586016,3.66
KR7442320008,442320,032820,우리기술,11950,4421500,4359314,3.61
KR7442320008,442320,046120,오르비텍,5010,4143270,4303156,3.38
KR7442320008,442320,062040,산일전기,182500,4015000,4316480,3.28
KR7442320008,442320,052690,한전기술,101000,3737000,3761462,3.05
KR7442320008,442320,051600,한전KPS,46350,3476250,3495030,2.84
KR7461490005,461490,379780,RISE 미국S&P500,23960,186336920,185598105,25.77
KR7461490005,461490,273130,KODEX 종합채권(AA-이상)액티브,109625,127603500,127650060,17.65
KR7461490005,461490,385540,RISE 종합채권(A-이상)액티브,102630,113508780,113547490,15.7
KR7461490005,461490,451540,TIGER 종합채권(AA-이상)액티브,52680,107467200,107436600,14.87
KR7461490005,461490,0072R0,TIGER KRX금현물,13175,95466050,96589180,13.21
KR7461490005,461490,455890,RISE 머니마켓액티브,55400,42935000,42923375,5.94
KR7461490005,461490,360750,TIGER 미국S&P500,27410,27437410,27307280,3.8
KR7461490005,461490,379800,KODEX 미국S&P500,24910,12455000,12400000,1.72
KR7461490005,461490,411060,ACE KRX금현물,27625,7569250,7681590,1.05
KR7461490005,461490,426020,TIME 미국S&P500액티브,33305,2164825,2154750,0.3
KR7459750006,459750,379780,RISE 미국S&P500,23960,234113160,233184915,100.0
KR7399580000,399580,336260,두산퓨얼셀,37850,10257350,10336530,74.48
KR7399580000,399580,112610,씨에스윈드,46850,3513750,3531570,25.51
KR7326230000,326230,066570,LG전자,215000,22790000,21889000,9.94
KR7326230000,326230,033780,KT&G,176000,19008000,18770400,8.29
KR7326230000,326230,017670,SK텔레콤,100500,18793500,17035700,8.2
KR7326230000,326230,015760,한국전력,33250,13798750,13736500,6.02
KR7326230000,326230,278470,에이피알,390500,13277000,13583000,5.79
KR7326230000,326230,030200,KT,53400,10573200,10395000,4.61
KR7326230000,326230,003230,삼양식품,1270000,7620000,7314000,3.32
KR7326230000,326230,021240,코웨이,98200,7168600,7095600,3.13
KR7326230000,326230,000100,유한양행,83700,6361200,6270000,2.78
KR7326230000,326230,352820,하이브,179400,5920200,5821200,2.58
KR7326230000,326230,090430,아모레퍼시픽,135700,5563700,5514500,2.43
KR7326230000,326230,032640,LG유플러스,15060,5481840,5350800,2.39
KR7326230000,326230,326030,SK바이오팜,87300,4801500,4818000,2.09
KR7326230000,326230,271560,오리온,134000,4154000,4085800,1.81
KR7326230000,326230,141080,리가켐바이오,113900,4100400,4118400,1.79
KR7326230000,326230,051900,LG생활건강,307500,3997500,3945500,1.74
KR7326230000,326230,000250,삼천당제약,189000,3591000,3606200,1.57
KR7326230000,326230,128940,한미약품,398500,3586500,3586500,1.56
KR7326230000,326230,004170,신세계,427000,3416000,3356000,1.49
KR7326230000,326230,161890,한국콜마,136700,3144100,3109600,1.37
KR7326230000,326230,009420,한올바이오파마,59700,2865600,2899200,1.25
KR7326230000,326230,483650,달바글로벌,228500,2742000,2832000,1.2
KR7326230000,326230,192820,코스맥스,247500,2722500,2739000,1.19
KR7326230000,326230,111770,영원무역,85900,2577000,2541000,1.12
KR7326230000,326230,035250,강원랜드,14590,2538660,2495160,1.11
KR7326230000,326230,139480,이마트,78900,2209200,2186800,0.96
KR7326230000,326230,257720,실리콘투,42850,2185350,2080800,0.95
KR7326230000,326230,036460,한국가스공사,36600,2049600,2010400,0.89
KR7326230000,326230,097950,CJ제일제당,185400,2039400,2007500,0.89
KR7326230000,326230,237690,에스티팜,106400,1915200,1936800,0.84
KR7401170006,401170,035720,카카오,40000,27600000,27669000,11.83
KR7401170006,401170,259960,크래프톤,238000,27132000,26733000,11.63
KR7401170006,401170,036570,NC,247500,26482500,26054500,11.35
KR7401170006,401170,035420,NAVER,228000,26220000,26047500,11.23
KR7401170006,401170,009150,삼성전기,1558000,21812000,21042000,9.35
KR7401170006,401170,352820,하이브,179400,21528000,21168000,9.22
KR7401170006,401170,034220,LG디스플레이,10270,20591350,19929700,8.82
KR7401170006,401170,011070,LG이노텍,654000,15042000,14145000,6.45
KR7401170006,401170,251270,넷마블,39100,8406500,8352750,3.6
KR7401170006,401170,263750,펄어비스,31250,8406250,8473500,3.6
KR7401170006,401170,035900,JYP Ent.,41050,8086850,8047450,3.46
KR7401170006,401170,041510,에스엠,73400,7046400,6902400,3.02
KR7401170006,401170,122870,와이지엔터테인먼트,41050,3940800,3811200,1.69
KR7401170006,401170,035760,CJ ENM,34400,2786400,2802600,1.19
KR7401170006,401170,067160,SOOP,41500,2282500,2332000,0.98
KR7401170006,401170,171090,선익시스템,67500,2160000,2233600,0.93
KR7401170006,401170,376300,디어유,19800,1663200,1662360,0.71
KR7401170006,401170,452430,사피엔반도체,28500,1140000,1136000,0.49
KR7401170006,401170,418420,라온텍,4285,672745,673530,0.29
KR7401170006,401170,042510,라온시큐어,8260,379960,376740,0.16
KR70000Z0003,0000Z0,196170,알테오젠,314000,43646000,44132500,9.02
KR70000Z0003,0000Z0,141080,리가켐바이오,113900,40776200,40955200,8.42
KR70000Z0003,0000Z0,226950,올릭스,112000,38192000,38362500,7.89
KR70000Z0003,0000Z0,298380,에이비엘바이오,84100,37256300,38452400,7.7
KR70000Z0003,0000Z0,068270,셀트리온,201000,36984000,37168000,7.64
KR70000Z0003,0000Z0,128940,한미약품,398500,29887500,29887500,6.17
KR70000Z0003,0000Z0,347850,디앤디파마텍,61400,27323000,27456500,5.64
KR70000Z0003,0000Z0,237690,에스티팜,106400,27238400,27545600,5.63
KR70000Z0003,0000Z0,009420,한올바이오파마,59700,24417300,24703600,5.04
KR70000Z0003,0000Z0,174900,앱클론,32350,19862900,19034000,4.1
KR70000Z0003,0000Z0,214450,파마리서치,398000,19502000,20849500,4.03
KR70000Z0003,0000Z0,039200,오스코텍,37400,18887000,19341500,3.9
KR70000Z0003,0000Z0,476830,알지노믹스,35250,17554500,17454900,3.63
KR70000Z0003,0000Z0,145020,휴젤,256000,17152000,17587500,3.54
KR70000Z0003,0000Z0,491000,리브스메드,45900,16019100,16542600,3.31
KR70000Z0003,0000Z0,310210,보로노이,179700,15993300,16082300,3.3
KR70000Z0003,0000Z0,087010,펩트론,194000,13968000,14162400,2.89
KR70000Z0003,0000Z0,397030,에이프릴바이오,28300,13131200,13525600,2.71
KR70000Z0003,0000Z0,042520,한스바이오메드,21050,12882600,12760200,2.66
KR70000Z0003,0000Z0,475830,오름테라퓨틱,68100,12189900,11975100,2.52
KR70000Z0003,0000Z0,365270,큐라클,12220,1209780,1199880,0.25
KR70162Z0007,0162Z0,005930,삼성전자,274500,342576000,334464000,50.03
KR70162Z0007,0162Z0,000660,SK하이닉스,1645000,342160000,331344000,49.97
KR7140570003,140570,078930,GS,117000,93132000,85490400,3.49
KR7140570003,140570,010950,S-Oil,147600,74390400,71013600,2.79
KR7140570003,140570,096770,SK이노베이션,128700,71171100,67300100,2.67
KR7140570003,140570,011200,HMM,21250,64302500,63697300,2.41
KR7140570003,140570,028050,삼성E&A,49800,62349600,61348000,2.34
KR7140570003,140570,086280,현대글로비스,211000,61401000,59509500,2.3
KR7140570003,140570,003490,대한항공,26300,60490000,60030000,2.27
KR7140570003,140570,006400,삼성SDI,516000,59340000,56005000,2.23
KR7140570003,140570,009540,HD한국조선해양,386000,58672000,56468000,2.2
KR7140570003,140570,010130,고려아연,1196000,58604000,60417000,2.2
KR7140570003,140570,241560,두산밥캣,66100,58564600,57501400,2.2
KR7140570003,140570,259960,크래프톤,238000,58310000,57452500,2.19
KR7140570003,140570,034730,SK,585000,57915000,54747000,2.17
KR7140570003,140570,180640,한진칼,120000,57840000,57358000,2.17
KR7140570003,140570,161390,한국타이어앤테크놀로지,71600,57423200,57343000,2.15
KR7140570003,140570,373220,LG에너지솔루션,369500,54686000,54094000,2.05
KR7140570003,140570,009830,한화솔루션,35400,54657600,56433200,2.05
KR7140570003,140570,267250,HD현대,235500,54636000,53128000,2.05
KR7140570003,140570,402340,SK스퀘어,1154000,54238000,52499000,2.03
KR7140570003,140570,036570,NC,247500,54202500,53326500,2.03
KR7140570003,140570,066570,LG전자,215000,54180000,52038000,2.03
KR7140570003,140570,012330,현대모비스,547000,54153000,50589000,2.03
KR7140570003,140570,034020,두산에너빌리티,82600,53194400,52099600,2.0
KR7140570003,140570,298040,효성중공업,2954000,53172000,54306000,1.99
KR7140570003,140570,005490,POSCO홀딩스,334000,53106000,51754500,1.99
KR7140570003,140570,003670,포스코퓨처엠,170500,52684500,51263100,1.98
KR7140570003,140570,005930,삼성전자,274500,52429500,51188000,1.97
KR7140570003,140570,047050,포스코인터내셔널,53300,52340600,53322600,1.96
KR7140570003,140570,042660,한화오션,95800,52306800,49522200,1.96
KR7140570003,140570,000270,기아,141700,51862200,50288400,1.95
KR7140580002,140580,078930,GS,117000,98865000,90753000,3.92
KR7140580002,140580,010950,S-Oil,147600,79113600,75522400,3.14
KR7140580002,140580,096770,SK이노베이션,128700,75546900,71437900,3.0
KR7140580002,140580,021240,코웨이,98200,64713800,64054800,2.57
KR7140580002,140580,111770,영원무역,85900,64425000,63525000,2.55
KR7140580002,140580,006400,삼성SDI,516000,62952000,59414000,2.5
KR7140580002,140580,010130,고려아연,1196000,62192000,64116000,2.47
KR7140580002,140580,036460,한국가스공사,36600,62037000,60850500,2.46
KR7140580002,140580,009970,영원무역홀딩스,189400,61933800,62228100,2.46
KR7140580002,140580,034730,SK,585000,61425000,58065000,2.44
KR7140580002,140580,161390,한국타이어앤테크놀로지,71600,61003200,60918000,2.42
KR7140580002,140580,017670,SK텔레콤,100500,60903000,55206600,2.41
KR7140580002,140580,032640,LG유플러스,15060,59291220,57873900,2.35
KR7140580002,140580,373220,LG에너지솔루션,369500,58381000,57749000,2.31
KR7140580002,140580,009830,한화솔루션,35400,58056000,59942000,2.3
KR7140580002,140580,066570,LG전자,215000,57620000,55342000,2.28
KR7140580002,140580,012330,현대모비스,547000,57435000,53655000,2.28
KR7140580002,140580,051600,한전KPS,46350,56964150,56779800,2.26
KR7140580002,140580,402340,SK스퀘어,1154000,56546000,54733000,2.24
KR7140580002,140580,034020,두산에너빌리티,82600,56498400,55335600,2.24
KR7140580002,140580,005490,POSCO홀딩스,334000,56446000,55009500,2.24
KR7140580002,140580,015760,한국전력,33250,56126000,55872800,2.23
KR7140580002,140580,003670,포스코퓨처엠,170500,55924000,54415200,2.22
KR7140580002,140580,005930,삼성전자,274500,55723500,54404000,2.21
KR7140580002,140580,000270,기아,141700,54979600,53311200,2.18
KR7140580002,140580,018880,한온시스템,3820,54710040,54495210,2.17
KR7140580002,140580,028260,삼성물산,369000,54612000,54020000,2.17
KR7140580002,140580,139480,이마트,78900,54046500,53498500,2.14
KR7140580002,140580,030200,KT,53400,53934000,53025000,2.14
KR7140580002,140580,051910,LG화학,280500,53856000,52896000,2.14
KR7183710003,183710,005930,삼성전자,274500,992866500,969356000,28.65
KR7183710003,183710,000660,SK하이닉스,1645000,644840000,624456000,18.61
KR7183710003,183710,148020,RISE 200,110885,507187990,494174960,14.63
KR7183710003,183710,114100,RISE 국고채3년,106670,154138150,154123700,4.45
KR7183710003,183710,402340,SK스퀘어,1154000,81934000,79307000,2.36
KR7183710003,183710,009150,삼성전기,1558000,66994000,64629000,1.93
KR7183710003,183710,005380,현대차,453000,48018000,44361000,1.39
KR7183710003,183710,105560,KB금융,168500,39766000,39671600,1.15
KR7183710003,183710,055550,신한지주,107400,34368000,34112000,0.99
KR7183710003,183710,012450,한화에어로스페이스,1160000,30160000,30810000,0.87
KR7183710003,183710,034020,두산에너빌리티,82600,27753600,27182400,0.8
KR7183710003,183710,028260,삼성물산,369000,27675000,27375000,0.8
KR7183710003,183710,000270,기아,141700,26923000,26106000,0.78
KR7183710003,183710,012330,현대모비스,547000,26256000,24528000,0.76
KR7183710003,183710,086790,하나금융지주,133000,25669000,25283000,0.74
KR7183710003,183710,068270,셀트리온,201000,24522000,24644000,0.71
KR7183710003,183710,035420,NAVER,228000,24396000,24235500,0.7
KR7183710003,183710,006400,삼성SDI,516000,24252000,22889000,0.7
KR7183710003,183710,032830,삼성생명,301000,19866000,19239000,0.57
KR7183710003,183710,066570,LG전자,215000,18060000,17346000,0.52
KR7183710003,183710,005490,POSCO홀딩스,334000,17702000,17251500,0.51
KR7183710003,183710,316140,우리금융지주,33700,17625100,17415900,0.51
KR7183710003,183710,034730,SK,585000,16380000,15484000,0.47
KR7183710003,183710,267260,HD현대일렉트릭,803000,14454000,14130000,0.42
KR7183710003,183710,373220,LG에너지솔루션,369500,14410500,14254500,0.42
KR7183710003,183710,009540,HD한국조선해양,386000,14282000,13745500,0.41
KR7183710003,183710,000810,삼성화재,615000,14145000,14053000,0.41
KR7183710003,183710,329180,HD현대중공업,510000,13260000,12896000,0.38
KR7183710003,183710,010120,LS ELECTRIC,206500,12596500,13054000,0.36
KR7183710003,183710,207940,삼성바이오로직스,1548000,12384000,12512000,0.36
KR7253290001,253290,114100,RISE 국고채3년,106670,471694740,471650520,39.9
KR7253290001,253290,253280,RISE 헬스케어,13900,266059900,266634130,22.5
KR7253290001,253290,207940,삼성바이오로직스,1548000,52632000,53176000,4.45
KR7253290001,253290,068270,셀트리온,201000,52461000,52722000,4.44
KR7253290001,253290,196170,알테오젠,314000,51182000,51752500,4.33
KR7253290001,253290,028300,HLB,43150,28608450,28343250,2.42
KR7253290001,253290,000100,유한양행,83700,25947000,25575000,2.19
KR7253290001,253290,298380,에이비엘바이오,84100,19931700,20571600,1.69
KR7253290001,253290,326030,SK바이오팜,87300,19555200,19622400,1.65
KR7253290001,253290,141080,리가켐바이오,113900,16857200,16931200,1.43
KR7253290001,253290,0126Z0,삼성에피스홀딩스,433500,16039500,14911000,1.36
KR7253290001,253290,000250,삼천당제약,189000,14742000,14804400,1.25
KR7253290001,253290,214450,파마리서치,398000,14726000,15743500,1.25
KR7253290001,253290,128940,한미약품,398500,13947500,13947500,1.18
KR7253290001,253290,009420,한올바이오파마,59700,11760900,11898800,0.99
KR7253290001,253290,237690,에스티팜,106400,7767200,7854800,0.66
KR7253290001,253290,145020,휴젤,256000,7680000,7875000,0.65
KR7253290001,253290,475830,오름테라퓨틱,68100,7014300,6890700,0.59
KR7253290001,253290,096530,씨젠,32150,5754850,5710100,0.49
KR7253290001,253290,214150,클래시스,37500,5587500,5915300,0.47
KR7253290001,253290,290650,엘앤씨바이오,54700,5579400,5579400,0.47
KR7253290001,253290,302440,SK바이오사이언스,37650,5572200,5453800,0.47
KR7253290001,253290,008930,한미사이언스,44300,5050200,5055900,0.43
KR7253290001,253290,068760,셀트리온제약,43950,5010300,5090100,0.42
KR7253290001,253290,328130,루닛,10560,4139520,4123840,0.35
KR7253290001,253290,006280,녹십자,129200,4005200,4014500,0.34
KR7253290001,253290,005690,파미셀,11910,3727830,3730960,0.32
KR7253290001,253290,195940,HK이노엔,41650,3290350,3250850,0.28
KR7253290001,253290,085660,차바이오텍,9530,3192550,3179150,0.27
KR7253290001,253290,069620,대웅제약,124600,3115000,3082500,0.26
KR70141S0002,0141S0,443060,HD현대마린솔루션,196800,110601600,112681000,24.93
KR70141S0002,0141S0,082740,한화엔진,49050,81226800,79902000,18.31
KR70141S0002,0141S0,017960,한국카본,25150,75877550,73313100,17.1
KR70141S0002,0141S0,071970,HD현대마린엔진,58200,62856000,62640000,14.17
KR70141S0002,0141S0,439260,대한조선,54700,27842300,26366200,6.28
KR70141S0002,0141S0,014620,성광벤드,26050,21673600,22256000,4.88
KR70141S0002,0141S0,077970,STX엔진,28400,21214800,21326850,4.78
KR70141S0002,0141S0,023160,태광,23200,15288800,15453550,3.45
KR70141S0002,0141S0,033500,동성화인텍,17350,14782200,14628840,3.33
KR70141S0002,0141S0,075580,세진중공업,11960,12318800,11845000,2.78
KR70192S0000,0192S0,005930,삼성전자,274500,134230500,131052000,26.65
KR70192S0000,0192S0,295040,SOL 200TR,41280,114015360,111087640,22.64
KR70192S0000,0192S0,000660,SK하이닉스,1645000,95410000,92394000,18.94
KR70192S0000,0192S0,402340,SK스퀘어,1154000,10386000,10053000,2.06
KR70192S0000,0192S0,009150,삼성전기,1558000,9348000,9018000,1.86
KR70192S0000,0192S0,005380,현대차,453000,6795000,6277500,1.35
KR70192S0000,0192S0,105560,KB금융,168500,5392000,5379200,1.07
KR70192S0000,0192S0,055550,신한지주,107400,4618200,4583800,0.92
KR70192S0000,0192S0,012330,현대모비스,547000,3829000,3577000,0.76
KR70192S0000,0192S0,034020,두산에너빌리티,82600,3717000,3640500,0.74
KR70192S0000,0192S0,028260,삼성물산,369000,3690000,3650000,0.73
KR70192S0000,0192S0,000270,기아,141700,3684200,3572400,0.73
KR70192S0000,0192S0,012450,한화에어로스페이스,1160000,3480000,3555000,0.69
