ISIN,기준일,순위,구성종목코드,구성종목명,주식수,비중,전일종가
KR70209D0008,20260813,1,373220,엘지에너지솔루션,305,27.67,365500
KR70209D0008,20260813,2,006400,삼성SDI,203,24.94,487000
KR70209D0008,20260813,3,457190,이수스페셜티케미컬,538,9.09,66700
KR70209D0008,20260813,4,010120,엘에스일렉트릭,154,8.12,214000
KR70209D0008,20260813,5,298040,효성중공업,10,7.32,3017000
KR70209D0008,20260813,6,078600,대주전자재료,257,6.19,94800
KR70209D0008,20260813,7,020150,롯데에너지머티리얼즈,685,5.74,34650
KR70209D0008,20260813,8,066970,엘앤에프,175,4.4,102600
KR70209D0008,20260813,9,178320,서진시스템,384,3.62,36950
KR70209D0008,20260813,10,222080,에스에프에이넥셀,1429,2.91,8210
KR70115D0001,20260813,1,009540,에이치디한국조선해양,276,26.02,371500
KR70115D0001,20260813,2,042660,한화오션,901,20.11,90700
KR70115D0001,20260813,3,329180,에이치디현대중공업,163,20.03,496000
KR70115D0001,20260813,4,010140,삼성중공업,3563,19.2,22000
KR70115D0001,20260813,5,082740,한화엔진 주식회사,465,5.21,48250
KR70115D0001,20260813,6,071970,에이치디현대마린엔진,276,3.92,58000
KR70115D0001,20260813,7,097230,에이치제이중공업,626,2.77,17910
KR70115D0001,20260813,8,439260,대한조선,133,1.7,51800
KR70115D0001,20260813,9,443060,에이치디현대마린솔루션,11,.55,200500
KR70115D0001,20260813,10,017960,한국카본,82,.5,24300
KR70153K0005,20260813,1,081660,미스토홀딩스,2420,8.65,42900
KR70153K0005,20260813,2,316140,우리금융지주,3068,8.44,33300
KR70153K0005,20260813,3,086790,하나금융지주,774,8.25,131000
KR70153K0005,20260813,4,033780,케이티앤지,534,7.89,173800
KR70153K0005,20260813,5,105560,KB금융지주,558,7.72,168100
KR70153K0005,20260813,6,055550,신한금융지주회사,890,7.7,106600
KR70153K0005,20260813,7,175330,JB금융지주,2976,6.93,29350
KR70153K0005,20260813,8,030200,케이티,1283,5.63,52500
KR70153K0005,20260813,9,030000,제일기획,2893,4.56,18710
KR70153K0005,20260813,10,139130,아이엠금융지주,2865,4.01,16970
KR7102970001,20260813,1,006800,미래에셋증권,6467,24.44,38050
KR7102970001,20260813,2,071050,한국투자금융지주,947,19.66,199700
KR7102970001,20260813,3,016360,삼성증권,1811,17.45,92500
KR7102970001,20260813,4,039490,키움증권,461,14.27,297000
KR7102970001,20260813,5,005940,NH투자증권,4514,13.34,28350
KR7102970001,20260813,6,001720,신영증권,132,2.17,159400
KR7102970001,20260813,7,003540,대신증권,753,2.16,26950
KR7102970001,20260813,8,003530,한화투자증권,3199,1.54,4630
KR7102970001,20260813,9,001510,SK증권,4690,1.16,2370
KR7102970001,20260813,10,003470,유안타증권,2183,1.08,4680
KR7279540009,20260813,1,005930,삼성전자,1020,12.61,268000
KR7279540009,20260813,2,000660,에스케이하이닉스,112,8.15,1593000
KR7279540009,20260813,3,009150,삼성전기,115,7.43,1503000
KR7279540009,20260813,4,006400,삼성SDI,286,6.72,487000
KR7279540009,20260813,5,011070,LG이노텍,120,3.51,615000
KR7279540009,20260813,6,010950,S-OIL,452,3.1,140900
KR7279540009,20260813,7,000100,유한양행,715,2.88,82500
KR7279540009,20260813,8,047810,한국항공우주산업,367,2.56,151200
KR7279540009,20260813,9,138040,메리츠금융지주,433,2.49,118600
KR7279540009,20260813,10,018260,삼성에스디에스,212,2.42,237000
KR7445150006,20260813,1,009540,에이치디한국조선해양,353,9.29,371500
KR7445150006,20260813,2,042660,한화오션,1364,8.5,90700
KR7445150006,20260813,3,010140,삼성중공업,5527,8.32,22000
KR7445150006,20260813,4,329180,에이치디현대중공업,226,7.76,496000
KR7445150006,20260813,5,033500,동성화인텍,6147,7.38,17170
KR7445150006,20260813,6,439260,대한조선,1798,6.43,51800
KR7445150006,20260813,7,017960,한국카본,3500,5.91,24300
KR7445150006,20260813,8,071970,에이치디현대마린엔진,1463,5.81,58000
KR7445150006,20260813,9,443060,에이치디현대마린솔루션,392,5.42,200500
KR7445150006,20260813,10,082740,한화엔진 주식회사,1715,5.36,48250
KR7211900006,20260813,1,029780,삼성카드,1497,5,46900
KR7211900006,20260813,2,005830,디비손해보험,423,4.77,166600
KR7211900006,20260813,3,175330,JB금융지주,2145,4.25,29350
KR7211900006,20260813,4,023590,다우기술,1304,3.78,39200
KR7211900006,20260813,5,001800,오리온홀딩스,1988,3.78,26350
KR7211900006,20260813,6,086790,하나금융지주,368,3.33,131000
KR7211900006,20260813,7,161390,한국타이어앤테크놀로지,661,3.28,71500
KR7211900006,20260813,8,138930,BNK금융지주,3126,3.25,14850
KR7211900006,20260813,9,030200,케이티,865,3.23,52500
KR7211900006,20260813,10,000270,기아,333,3.2,137400
KR7495850000,20260813,1,000660,에스케이하이닉스,184,17.89,1593000
KR7495850000,20260813,2,005930,삼성전자,1020,16.84,268000
KR7495850000,20260813,3,402340,SK스퀘어,122,8.07,1117000
KR7495850000,20260813,4,005380,현대자동차,182,4.82,418500
KR7495850000,20260813,5,105560,KB금융지주,406,4.36,168100
KR7495850000,20260813,6,055550,신한금융지주회사,543,3.64,106600
KR7495850000,20260813,7,012450,한화에어로스페이스,44,3.29,1185000
KR7495850000,20260813,8,000270,기아,326,2.86,137400
KR7495850000,20260813,9,086790,하나금융지주,332,2.74,131000
KR7495850000,20260813,10,012330,현대모비스,83,2.67,511000
KR70115E0000,20260813,1,035420,네이버,793,23.74,226500
KR70115E0000,20260813,2,181710,엔에이치엔,1049,8.93,66700
KR70115E0000,20260813,3,017670,SK텔레콤,605,7.38,91100
KR70115E0000,20260813,4,064400,엘지씨엔에스,576,6.18,78400
KR70115E0000,20260813,5,030520,한컴,1835,4.76,18310
KR70115E0000,20260813,6,032640,LG유플러스,1895,3.92,14700
KR70115E0000,20260813,7,018260,삼성에스디에스,119,3.89,237000
KR70115E0000,20260813,8,010120,엘에스일렉트릭,132,3.82,214000
KR70115E0000,20260813,9,005930,삼성전자,107,3.8,268000
KR70115E0000,20260813,10,034020,두산에너빌리티,300,3.35,80900
KR7373490002,20260813,1,006400,삼성SDI,248,9.64,487000
KR7373490002,20260813,2,005930,삼성전자,441,9.02,268000
KR7373490002,20260813,3,000270,기아,811,8.8,137400
KR7373490002,20260813,4,005380,현대자동차,233,7.64,418500
KR7373490002,20260813,5,009150,삼성전기,66,7.05,1503000
KR7373490002,20260813,6,000660,에스케이하이닉스,57,6.86,1593000
KR7373490002,20260813,7,373220,엘지에너지솔루션,175,5.02,365500
KR7373490002,20260813,8,012330,현대모비스,75,2.99,511000
KR7373490002,20260813,9,010060,OCI홀딩스,118,2.42,278000
KR7373490002,20260813,10,005490,포스코홀딩스,91,2.37,325500
KR7229200001,20260813,1,196170,알테오젠,219,9.48,317500
KR7229200001,20260813,2,086520,에코프로,406,5.05,92100
KR7229200001,20260813,3,247540,에코프로비엠,224,3.49,114500
KR7229200001,20260813,4,036930,주성엔지니어링,129,3.06,179300
KR7229200001,20260813,5,028300,에이치엘비,487,2.76,42750
KR7229200001,20260813,6,087010,펩트론,89,2.26,196700
KR7229200001,20260813,7,277810,레인보우로보틱스,32,2.14,497000
KR7229200001,20260813,8,240810,원익아이피에스,137,2.08,120000
KR7229200001,20260813,9,298380,에이비엘바이오,172,2.04,86800
KR7229200001,20260813,10,058470,리노공업,206,2.01,71300
KR7461450009,20260813,1,196170,알테오젠,1003,19.74,317500
KR7461450009,20260813,2,086520,에코프로,1852,10.48,92100
KR7461450009,20260813,3,247540,에코프로비엠,1019,7.23,114500
KR7461450009,20260813,4,036930,주성엔지니어링,590,6.36,179300
KR7461450009,20260813,5,240810,원익아이피에스,623,4.31,120000
KR7461450009,20260813,6,298380,에이비엘바이오,785,4.22,86800
KR7461450009,20260813,7,058470,리노공업,938,4.15,71300
KR7461450009,20260813,8,141080,리가켐 바이오사이언스,491,3.5,114400
KR7461450009,20260813,9,214450,파마리서치,130,3.29,425500
KR7461450009,20260813,10,222800,심텍,468,3.04,105800
KR7226490001,20260813,1,005930,삼성전자,3770,28.55,268000
KR7226490001,20260813,2,000660,에스케이하이닉스,471,21,1593000
KR7226490001,20260813,3,402340,SK스퀘어,85,2.58,1117000
KR7226490001,20260813,4,009150,삼성전기,48,1.9,1503000
KR7226490001,20260813,5,373220,엘지에너지솔루션,151,1.6,365500
KR7226490001,20260813,6,005380,현대자동차,132,1.6,418500
KR7226490001,20260813,7,207940,삼성바이오로직스,30,1.38,1564000
KR7226490001,20260813,8,032830,삼성생명보험,129,1.16,291500
KR7226490001,20260813,9,012450,한화에어로스페이스,33,1.13,1185000
KR7226490001,20260813,10,105560,KB금융지주,229,1.13,168100
KR7359210002,20260813,1,005930,삼성전자,3799,28.49,268000
KR7359210002,20260813,2,000660,에스케이하이닉스,475,20.97,1593000
KR7359210002,20260813,3,402340,SK스퀘어,86,2.59,1117000
KR7359210002,20260813,4,009150,삼성전기,49,1.92,1503000
KR7359210002,20260813,5,373220,엘지에너지솔루션,152,1.6,365500
KR7359210002,20260813,6,005380,현대자동차,133,1.6,418500
KR7359210002,20260813,7,207940,삼성바이오로직스,30,1.36,1564000
KR7359210002,20260813,8,032830,삼성생명보험,130,1.15,291500
KR7359210002,20260813,9,012450,한화에어로스페이스,34,1.15,1185000
KR7359210002,20260813,10,105560,KB금융지주,231,1.13,168100
KR7337140008,20260813,1,005930,삼성전자,4214,31.07,268000
KR7337140008,20260813,2,000660,에스케이하이닉스,527,22.87,1593000
KR7337140008,20260813,3,402340,SK스퀘어,95,2.81,1117000
KR7337140008,20260813,4,009150,삼성전기,54,2.08,1503000
KR7337140008,20260813,5,005380,현대자동차,148,1.75,418500
KR7337140008,20260813,6,373220,엘지에너지솔루션,169,1.75,365500
KR7337140008,20260813,7,207940,삼성바이오로직스,33,1.48,1564000
KR7337140008,20260813,8,032830,삼성생명보험,144,1.26,291500
KR7337140008,20260813,9,012450,한화에어로스페이스,37,1.23,1185000
KR7337140008,20260813,10,105560,KB금융지주,256,1.23,168100
KR7244660007,20260813,1,000080,하이트진로,2415,3.92,15370
KR7244660007,20260813,2,030000,제일기획,1889,3.76,18710
KR7244660007,20260813,3,004370,농심,91,3.74,389500
KR7244660007,20260813,4,214320,이노션,1829,3.71,19060
KR7244660007,20260813,5,185750,종근당,503,3.66,68200
KR7244660007,20260813,6,005180,빙그레,494,3.64,68700
KR7244660007,20260813,7,001680,대상,1899,3.58,17790
KR7244660007,20260813,8,005300,롯데칠성음료,329,3.46,99000
KR7244660007,20260813,9,271560,오리온,229,3.2,131800
KR7244660007,20260813,10,051900,LG생활건강,87,2.88,303500
KR7375770005,20260813,1,005930,삼성전자,2618,28.08,268000
KR7375770005,20260813,2,000660,에스케이하이닉스,285,17.99,1593000
KR7375770005,20260813,3,402340,SK스퀘어,72,3.09,1117000
KR7375770005,20260813,4,005380,현대자동차,97,1.67,418500
KR7375770005,20260813,5,034020,두산에너빌리티,490,1.65,80900
KR7375770005,20260813,6,105560,KB금융지주,232,1.62,168100
KR7375770005,20260813,7,055550,신한금융지주회사,363,1.58,106600
KR7375770005,20260813,8,012450,한화에어로스페이스,31,1.5,1185000
KR7375770005,20260813,9,068270,셀트리온,147,1.25,202000
KR7375770005,20260813,10,086790,하나금융지주,232,1.25,131000
KR7266410000,20260813,1,033780,케이티앤지,2413,21.89,173800
KR7266410000,20260813,2,278470,에이피알,859,17.44,399500
KR7266410000,20260813,3,003230,삼양식품,138,8.5,1219000
KR7266410000,20260813,4,090430,아모레퍼시픽,1094,7.59,134500
KR7266410000,20260813,5,271560,오리온,767,5.21,131800
KR7266410000,20260813,6,051900,LG생활건강,317,5.09,303500
KR7266410000,20260813,7,161890,한국콜마,600,4.07,135200
KR7266410000,20260813,8,192820,코스맥스,288,3.67,249000
KR7266410000,20260813,9,139480,이마트,701,2.86,78100
KR7266410000,20260813,10,097950,씨제이제일제당,276,2.64,182500
KR7476800008,20260813,1,088980,맥쿼리한국인프라투융자회사,4776,22.42,9610
KR7476800008,20260813,2,395400,에스케이위탁관리부동산투자회사,4833,13.08,5720
KR7476800008,20260813,3,415640,케이비발해인프라투융자회사,2291,11.39,10470
KR7476800008,20260813,4,365550,이에스알켄달스퀘어위탁관리부동산투자회사,4811,7.47,3145
KR7476800008,20260813,5,330590,롯데위탁관리부동산투자회사,3814,6.93,3870
KR7476800008,20260813,6,293940,신한알파위탁관리부동산투자회사,2588,6.49,5240
KR7476800008,20260813,7,451800,한화위탁관리부동산투자회사,2225,5.67,5420
KR7476800008,20260813,8,357120,코람코라이프인프라위탁관리부동산투자회사,2225,4.57,4320
KR7476800008,20260813,9,417310,코람코더원위탁관리부동산투자회사,706,3.65,10920
KR7476800008,20260813,10,448730,삼성에프엔위탁관리부동산투자회사,1270,3.26,5400
KR7266420009,20260813,1,068270,셀트리온,2107,23.12,202000
KR7266420009,20260813,2,196170,알테오젠,731,12.61,317500
KR7266420009,20260813,3,207940,삼성바이오로직스,141,11.86,1564000
KR7266420009,20260813,4,000100,유한양행,826,3.73,82500
KR7266420009,20260813,5,028300,에이치엘비,1620,3.66,42750
KR7266420009,20260813,6,087010,펩트론,297,3.01,196700
KR7266420009,20260813,7,298380,에이비엘바이오,573,2.7,86800
KR7266420009,20260813,8,326030,SK바이오팜,541,2.59,87600
KR7266420009,20260813,9,141080,리가켐 바이오사이언스,358,2.24,114400
KR7266420009,20260813,10,214450,파마리서치,95,2.11,425500
KR7364690008,20260813,1,005930,삼성전자,3709,25.77,268000
KR7364690008,20260813,2,000660,에스케이하이닉스,431,17.63,1593000
KR7364690008,20260813,3,009150,삼성전기,201,7.3,1503000
KR7364690008,20260813,4,402340,SK스퀘어,178,4.96,1117000
KR7364690008,20260813,5,012450,한화에어로스페이스,156,4.9,1185000
KR7364690008,20260813,6,011070,LG이노텍,228,3.74,615000
KR7364690008,20260813,7,207940,삼성바이오로직스,53,2.23,1564000
KR7364690008,20260813,8,267260,에이치디현대일렉트릭,101,2.15,785000
KR7364690008,20260813,9,047810,한국항공우주산업,462,1.81,151200
KR7364690008,20260813,10,034020,두산에너빌리티,793,1.73,80900
KR70204D0003,20260813,1,012330,현대모비스,192,30.02,511000
KR70204D0003,20260813,2,000270,기아,645,27.43,137400
KR70204D0003,20260813,3,005380,현대자동차,179,22.99,418500
KR70204D0003,20260813,4,086280,현대글로비스,138,8.64,204500
KR70204D0003,20260813,5,307950,현대오토에버,29,3.94,449000
KR70204D0003,20260813,6,011210,현대위아,187,3.81,66200
KR70204D0003,20260813,7,204320,에이치엘만도,97,1.65,55500
KR70204D0003,20260813,8,011070,LG이노텍,8,1.52,615000
KR7069500007,20260813,1,005930,삼성전자,6924,34.23,268000
KR7069500007,20260813,2,000660,에스케이하이닉스,843,24.53,1593000
KR7069500007,20260813,3,402340,SK스퀘어,137,2.71,1117000
KR7069500007,20260813,4,009150,삼성전기,83,2.14,1503000
KR7069500007,20260813,5,005380,현대자동차,203,1.61,418500
KR7069500007,20260813,6,105560,KB금융지주,452,1.45,168100
KR7069500007,20260813,7,055550,신한금융지주회사,605,1.22,106600
KR7069500007,20260813,8,012450,한화에어로스페이스,49,1.1,1185000
KR7069500007,20260813,9,034020,두산에너빌리티,643,1,80900
KR7069500007,20260813,10,028260,삼성물산,143,.99,365000
KR7117700005,20260813,1,028050,삼성이앤에이,3221,23.56,49000
KR7117700005,20260813,2,000720,현대건설,1159,19.57,113700
KR7117700005,20260813,3,047040,대우건설,4769,12.62,18400
KR7117700005,20260813,4,006360,지에스건설,1552,8.11,35700
KR7117700005,20260813,5,375500,디엘이앤씨,711,7.77,73500
KR7117700005,20260813,6,052690,한국전력기술,453,6.67,99800
KR7117700005,20260813,7,319400,현대무벡스,1347,5.02,25300
KR7117700005,20260813,8,294870,아이파크현대산업개발,829,2.69,21800
KR7117700005,20260813,9,012630,에이치디씨,621,2.07,22300
KR7117700005,20260813,10,060370,엘에스마린솔루션,379,1.82,34100
KR7140700006,20260813,1,000810,삼성화재해상보험,673,22.06,611000
KR7140700006,20260813,2,005830,디비손해보험,2333,19.36,166600
KR7140700006,20260813,3,032830,삼성생명보험,1092,17.24,291500
KR7140700006,20260813,4,001450,현대해상화재보험,5971,12.98,42950
KR7140700006,20260813,5,003690,코리안리재보험,14042,10.55,14670
KR7140700006,20260813,6,088350,한화생명보험,34506,8.46,5030
KR7140700006,20260813,7,031210,서울보증보험,1460,3.36,43700
KR7140700006,20260813,8,085620,미래에셋생명보험,1979,1.97,19350
KR7140700006,20260813,9,000370,한화손해보험,5370,1.74,6410
KR7140700006,20260813,10,211050,인카금융서비스,2730,1.54,10730
KR7213610009,20260813,1,005930,삼성전자,2013,23.16,268000
KR7213610009,20260813,2,028050,삼성이앤에이,3781,8.39,49000
KR7213610009,20260813,3,028260,삼성물산,492,7.92,365000
KR7213610009,20260813,4,032830,삼성생명보험,514,7,291500
KR7213610009,20260813,5,207940,삼성바이오로직스,87,6.07,1564000
KR7213610009,20260813,6,009150,삼성전기,94,5.65,1503000
KR7213610009,20260813,7,006400,삼성SDI,251,5.49,487000
KR7213610009,20260813,8,000810,삼성화재해상보험,175,4.95,611000
KR7213610009,20260813,9,012750,에스원,1424,4.94,78100
KR7213610009,20260813,10,016360,삼성증권,1164,4.88,92500
KR7117460006,20260813,1,051910,LG화학,578,16.33,275500
KR7117460006,20260813,2,267250,에이치디현대,640,15.13,229000
KR7117460006,20260813,3,096770,SK이노베이션,1057,13.27,121700
KR7117460006,20260813,4,010950,S-OIL,592,8.59,140900
KR7117460006,20260813,5,009830,한화솔루션,2007,7.35,36550
KR7117460006,20260813,6,010060,OCI홀딩스,188,4.94,278000
KR7117460006,20260813,7,011790,SKC,367,3.28,89200
KR7117460006,20260813,8,014680,한솔케미칼,136,3.26,232500
KR7117460006,20260813,9,011780,금호석유화학,207,2.68,128900
KR7117460006,20260813,10,002380,케이씨씨,57,2.65,456000
KR7140710005,20260813,1,086280,현대글로비스,822,26.05,204500
KR7140710005,20260813,2,003490,대한항공,5026,21.14,26100
